filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
hunting19.wav,0.6300883889198303,0.013294480741024017,1608.4456010871502,1580.6984865975187,2621.587924299569,0.10532202509236453,-480.91680908203125,117.09603881835938,29.241016387939453,12.993687629699707,-0.7831628322601318,-1.8781461715698242,2.764235258102417,5.7883687019348145,2.2828962802886963,1.6316018104553223,1.9422544240951538,4.545189380645752,4.006573677062988,4.000508785247803,3.1831789016723633,3.5138750076293945,2.8685832023620605,3.36331844329834,1.7345306873321533,0.6537244319915771,hunting
hunting2.wav,0.6121879816055298,0.0064035141840577126,3043.639096846277,2982.2873648531763,6875.8209228515625,0.1462747325067935,-509.47247314453125,67.60505676269531,0.6284605860710144,11.022491455078125,12.852020263671875,9.375944137573242,5.001797199249268,9.540364265441895,0.08095674216747284,5.497400760650635,1.474168062210083,2.7328851222991943,-0.7142227292060852,0.4413004219532013,-3.651280164718628,-1.8732311725616455,-3.5910916328430176,-1.1815277338027954,-3.080143690109253,-0.7408737540245056,hunting
hunting20.wav,0.825814425945282,0.038445040583610535,1507.7671190066537,1602.5160817155022,2554.2510276617004,0.08592898346656977,-479.1833190917969,71.73245239257812,-2.4080307483673096,16.65321159362793,12.656106948852539,13.838224411010742,10.202615737915039,13.543197631835938,9.313861846923828,10.57338809967041,7.28892183303833,8.972229957580566,8.021753311157227,6.121898651123047,5.594539642333984,2.7306599617004395,1.3835381269454956,5.036373615264893,2.281768560409546,5.629861354827881,hunting
hunting21.wav,0.6525748372077942,0.1225772351026535,3763.3124523772567,2512.5834726340554,6506.01806640625,0.27681929976851855,-135.85226440429688,39.04200744628906,-20.29480743408203,11.708085060119629,-13.69822883605957,7.620093822479248,-6.57387638092041,5.31596565246582,-2.944458246231079,5.005344390869141,-2.3502001762390137,2.7723500728607178,-2.114893674850464,1.8619065284729004,-5.05970573425293,3.040739059448242,-4.198801040649414,1.669508457183838,-6.1488037109375,2.802751064300537,hunting
hunting22.wav,0.6458030939102173,0.01221572794020176,1924.2560769966115,2155.315707042639,3586.5326816595875,0.11102946753640777,-485.8094787597656,106.56909942626953,2.755918264389038,2.5063302516937256,6.5366530418396,8.345354080200195,1.859365701675415,3.4303548336029053,1.441169261932373,6.610823154449463,6.231558322906494,6.189167499542236,0.8777909278869629,0.561371386051178,-0.9179513454437256,1.0858103036880493,0.4554119408130646,0.8627282381057739,-1.3736451864242554,-0.6009621024131775,hunting
hunting23.wav,0.6320935487747192,0.011198162101209164,1786.958554602247,2390.2292073209187,4094.141909950658,0.059742863016917294,-515.9263305664062,91.5564956665039,12.375700950622559,8.155204772949219,8.102745056152344,8.181031227111816,2.698425054550171,4.244354248046875,3.4367294311523438,6.862782955169678,6.380173206329346,6.411852836608887,2.7708568572998047,1.956375241279602,1.5428487062454224,3.797229766845703,2.660137891769409,1.857309341430664,0.0043388307094573975,-0.18592526018619537,hunting
hunting24.wav,0.6131805181503296,0.01379067450761795,1235.8479137884515,1848.8290537920857,2103.10558881916,0.0505891393442623,-475.3405456542969,143.91473388671875,12.920188903808594,-1.7139897346496582,4.693997859954834,8.262460708618164,0.9462347626686096,2.7741024494171143,1.7395216226577759,5.943909645080566,5.4432196617126465,5.837592124938965,0.11741596460342407,0.4624216556549072,-0.22381176054477692,1.7112233638763428,-0.07121363282203674,-0.15986604988574982,-2.2003672122955322,-1.3089072704315186,hunting
hunting25.wav,0.6060027480125427,0.010283434763550758,2053.6913209189165,2493.530012227824,4540.996350740132,0.07361665883458647,-526.8385620117188,87.6770248413086,8.42933177947998,4.984228134155273,5.314399242401123,5.011631011962891,0.10668405890464783,3.2305428981781006,3.137134313583374,6.534693717956543,5.634733200073242,6.243745803833008,2.761946201324463,2.9751012325286865,2.4181740283966064,3.654169797897339,1.9996142387390137,1.4242380857467651,-0.10893702507019043,0.1035003662109375,hunting
hunting26.wav,0.6858179569244385,0.013352629728615284,1984.9143834636886,2283.8916934836993,4013.2996715198865,0.07978515625,-489.8744812011719,98.79559326171875,4.745394229888916,8.225245475769043,7.185421466827393,7.100981712341309,1.8631550073623657,3.8584494590759277,2.318009614944458,5.4575066566467285,3.5685737133026123,4.298579216003418,1.3502908945083618,1.2719305753707886,0.0807303637266159,2.3120012283325195,1.598947286605835,0.08333853632211685,-1.05191171169281,0.561034083366394,hunting
hunting27.wav,0.6552140116691589,0.014389178715646267,1892.6091042424198,2031.6836593390428,3215.5434348366475,0.11675470525568182,-457.1218566894531,118.73796844482422,-2.705181360244751,-2.4968338012695312,3.186143636703491,7.275401592254639,-0.01968011073768139,2.829188346862793,-0.21454624831676483,6.632325649261475,5.991987705230713,6.02880859375,0.01365033071488142,-0.1872817873954773,-2.0665273666381836,0.7372663617134094,0.2861175835132599,0.5168812274932861,-1.9640536308288574,-0.7829234600067139,hunting
hunting28.wav,0.6345691084861755,0.012259770184755325,1719.8729431424408,2337.848969235248,3897.1478630514707,0.05658728335084034,-504.3178405761719,100.19641876220703,11.460688591003418,7.24946403503418,7.6874613761901855,8.05722427368164,1.727415919303894,4.013559818267822,2.832418918609619,7.029059410095215,6.281278610229492,6.424445152282715,2.0947940349578857,1.6145473718643188,1.0190032720565796,3.461552143096924,2.324049234390259,1.7526633739471436,-0.12037775665521622,-0.3886476159095764,hunting
hunting29.wav,0.6150469779968262,0.010289949364960194,2065.5824506515496,2510.691964763845,4574.051106770833,0.07560763888888888,-529.0027465820312,88.39073944091797,9.317279815673828,5.367013931274414,5.361428737640381,5.234596252441406,0.07741133868694305,3.481138229370117,3.107846975326538,6.346568584442139,5.563918590545654,6.461727619171143,2.6946496963500977,3.384998083114624,2.3694422245025635,3.5795414447784424,1.9675955772399902,1.615075707435608,-0.04287753626704216,0.04222188889980316,hunting
hunting3.wav,0.6601167917251587,0.0060715931467711926,2960.1108030270752,2993.4272267375572,6827.947998046875,0.1149105149872449,-510.3186340332031,68.4126205444336,2.90787672996521,12.941773414611816,14.192842483520508,11.079538345336914,6.946612358093262,11.288776397705078,2.1341519355773926,8.042402267456055,3.458530902862549,4.735222816467285,1.0779105424880981,0.7876273393630981,-2.484147310256958,0.10619328916072845,-2.129969835281372,0.06441577523946762,-2.668269634246826,-0.04304013028740883,hunting
hunting30.wav,0.6242890357971191,0.01215389370918274,1212.9070346337717,1840.9050096317708,2021.6138029751712,0.047667620933219176,-482.36029052734375,147.91357421875,14.949380874633789,-2.7103970050811768,4.643612861633301,8.126692771911621,0.47797447443008423,3.058742046356201,2.061945915222168,6.135226249694824,4.526296138763428,5.214387893676758,-0.3409530818462372,0.4410344362258911,-0.058685511350631714,1.9460457563400269,-0.04661264643073082,-0.11286317557096481,-1.8435877561569214,-1.0201549530029297,hunting
hunting31.wav,0.7125289440155029,0.011625194922089577,2193.3295146742958,2441.952165826302,4535.986328125,0.07244388640873016,-511.0783996582031,86.68583679199219,5.446151256561279,7.143222808837891,6.0610785484313965,6.495692253112793,1.6768683195114136,3.7366340160369873,2.308910846710205,5.264618396759033,3.3305046558380127,3.986447334289551,1.370821237564087,1.3983880281448364,0.28655773401260376,2.3531336784362793,1.661289095878601,0.227955624461174,-0.8976680636405945,0.6188401579856873,hunting
hunting4.wav,0.635150134563446,0.006608910392969847,3031.7888062075863,2952.681121195867,6811.377804778343,0.1450252089389535,-507.0097351074219,68.01532745361328,-1.505692720413208,10.43429946899414,12.8886079788208,9.61037540435791,4.899407386779785,9.232597351074219,0.10565558075904846,5.479357719421387,1.554083228111267,3.672714948654175,0.13072675466537476,0.898186445236206,-3.4833855628967285,-2.277338981628418,-3.771152973175049,-0.9642740488052368,-3.1297833919525146,-1.260453224182129,hunting
hunting5.wav,0.6440865397453308,0.009068014100193977,2942.3386979620054,2881.4085978751186,6514.50578673812,0.12236086002066116,-517.8250122070312,65.09603118896484,-1.970056176185608,10.060839653015137,12.817319869995117,9.109954833984375,5.692756175994873,8.088960647583008,0.6265550255775452,6.3802900314331055,3.194960832595825,3.831693649291992,1.2074600458145142,1.3724228143692017,-2.900346279144287,-1.2515861988067627,-0.698261022567749,0.9920788407325745,-1.6203199625015259,0.9746782779693604,hunting
hunting6.wav,0.736635684967041,0.01778436452150345,3115.180421494445,2930.1722172972704,6735.886400799419,0.0916038335755814,-532.0318603515625,27.025775909423828,4.43940544128418,16.764129638671875,2.228180170059204,6.927876949310303,4.624923229217529,6.728396415710449,2.0449888706207275,3.367779493331909,0.10595203191041946,3.8034887313842773,1.2439873218536377,5.416289329528809,1.9145859479904175,1.0735090970993042,-2.129040241241455,2.571894407272339,1.509264349937439,-0.17230333387851715,hunting
hunting7.wav,0.7254509925842285,0.013571987859904766,3068.6978572459175,2943.6065007776033,6698.8576061320755,0.09076503537735849,-557.2666015625,24.573232650756836,4.84037971496582,11.567245483398438,-0.018450018018484116,4.8487725257873535,3.949411630630493,7.854676246643066,3.4329276084899902,3.116940498352051,0.9794690012931824,3.090449571609497,2.3310511112213135,5.546632766723633,2.6615724563598633,1.6237365007400513,-0.6205055713653564,1.7233197689056396,1.1268789768218994,1.0910853147506714,hunting
hunting8.wav,0.7108721137046814,0.013561340048909187,2972.8729939153714,2974.218603003504,6704.1748046875,0.06414310515873016,-569.9535522460938,24.222379684448242,8.5179443359375,11.920732498168945,0.14292967319488525,4.49793004989624,3.580124616622925,4.339413642883301,2.687800645828247,4.809131622314453,1.4920865297317505,3.783406972885132,2.6173224449157715,2.340708017349243,1.5741091966629028,4.1739325523376465,1.6481738090515137,3.0819008350372314,2.140620231628418,0.2702792286872864,hunting
hunting9.wav,0.720668375492096,0.01313806138932705,3069.110645168863,2958.888769785554,6767.8857421875,0.08186383928571428,-568.4830322265625,19.19644546508789,1.9258793592453003,8.917475700378418,0.7481865882873535,6.504186630249023,4.053651809692383,7.758731365203857,5.651554107666016,4.903275489807129,0.7598324418067932,4.286123275756836,2.7929866313934326,5.170820236206055,1.4007467031478882,1.923181414604187,-0.18599073588848114,1.3526208400726318,0.5423961281776428,1.6888269186019897,hunting
fire1.wav,0.6640228629112244,0.01066403929144144,2862.649768695158,3490.4228317941356,7779.638671875,0.05734717021889401,-427.5787048339844,53.72573471069336,70.99950408935547,39.954132080078125,19.72521209716797,21.452259063720703,14.332193374633789,11.113445281982422,10.121865272521973,5.7272114753723145,9.63441276550293,4.791071891784668,0.916513204574585,11.005584716796875,-3.371117353439331,8.81711196899414,0.34575867652893066,4.273622989654541,2.437321662902832,4.649468421936035,fire
fire10.wav,0.6533030867576599,0.05827454850077629,2427.746485281913,2858.8054830957,5917.77858909117,0.06302859805045871,-209.16632080078125,65.64434051513672,13.823700904846191,47.484107971191406,26.69683074951172,29.470308303833008,12.104673385620117,12.305425643920898,2.446096420288086,13.26675033569336,0.09640933573246002,7.1392340660095215,0.15538530051708221,5.663172245025635,-0.7696533203125,4.4231414794921875,-1.6844525337219238,3.4793336391448975,-2.3851816654205322,1.4204107522964478,fire
fire100.wav,0.6620991826057434,0.08537604659795761,2608.657514452694,2952.0662292909315,6298.218325791855,0.07455016261312217,-151.4210662841797,59.87038803100586,20.160085678100586,51.121456146240234,23.751794815063477,27.233428955078125,10.73571491241455,12.21027660369873,3.8685784339904785,11.62023639678955,-0.07262010127305984,7.415789604187012,-1.6922688484191895,4.485317230224609,-2.4058308601379395,4.362700462341309,-2.3063182830810547,2.7788703441619873,-3.246448278427124,1.9143093824386597,fire
fire101.wav,0.6424842476844788,0.07751373946666718,2747.6617413060108,2994.8031596151723,6541.352494266055,0.07914411912270643,-156.3866424560547,54.407840728759766,19.41472816467285,50.656944274902344,25.04279899597168,28.371620178222656,9.464597702026367,13.997701644897461,4.599734306335449,12.0634183883667,-0.4211488664150238,6.966907024383545,-0.7722693681716919,5.18241024017334,-2.906639814376831,3.7883522510528564,-2.152217149734497,2.9705703258514404,-3.3867669105529785,1.5596506595611572,fire
fire102.wav,0.6505827903747559,0.08451785147190094,2604.1043784011736,2910.331303981841,6184.814453125,0.07483814380787036,-151.69085693359375,58.58548355102539,18.411516189575195,54.796783447265625,24.41999626159668,25.58931541442871,8.191143035888672,14.238505363464355,3.5190186500549316,10.159069061279297,0.774102509021759,7.390254974365234,-0.5515076518058777,5.098762035369873,-1.2881410121917725,4.580986976623535,-2.229173421859741,3.4123151302337646,-3.367365598678589,1.7865029573440552,fire
fire103.wav,0.6601449251174927,0.07361665368080139,2729.3226455463137,2884.048547560625,6272.3927815755205,0.08146158854166667,-161.55059814453125,52.05793380737305,10.29559326171875,51.59309005737305,23.296791076660156,32.40556716918945,9.06130599975586,17.27766227722168,4.1951823234558105,12.089533805847168,1.7103980779647827,8.790200233459473,1.4206048250198364,6.502223491668701,-0.7664944529533386,4.603874683380127,-2.0068933963775635,3.3212435245513916,-2.687983751296997,2.4977474212646484,fire
fire104.wav,0.6693544983863831,0.07400412857532501,2690.004503551884,2883.050389389994,6218.2607014973955,0.07845052083333333,-160.3831024169922,55.59455871582031,10.419791221618652,50.324275970458984,23.219831466674805,30.50877571105957,9.96467399597168,15.867402076721191,3.703378200531006,12.775337219238281,2.140712261199951,7.707345485687256,-0.34804707765579224,5.413650989532471,-1.6233861446380615,5.078615665435791,-1.3336573839187622,3.528956174850464,-2.661391258239746,2.590693712234497,fire
fire105.wav,0.6836346983909607,0.07305681705474854,2657.0633684166314,2861.841462016615,6149.853179651663,0.07518411338876146,-166.5290985107422,54.236087799072266,8.770709037780762,51.400238037109375,24.633699417114258,31.996198654174805,9.64338493347168,16.868070602416992,4.30289888381958,12.121025085449219,1.1104848384857178,9.206808090209961,1.0884883403778076,6.906911373138428,-0.8167369961738586,4.967822551727295,-0.816070020198822,4.632463455200195,-1.671711802482605,2.6765921115875244,fire
fire106.wav,0.6574998497962952,0.0674174576997757,2532.612239372671,2836.8324173480787,5996.652932363014,0.07044404609018265,-175.3872528076172,59.481422424316406,12.44445514678955,55.467674255371094,24.5941219329834,27.287025451660156,8.059462547302246,15.647324562072754,3.407555103302002,11.64900016784668,1.3295176029205322,7.751978874206543,-0.029103875160217285,5.640958786010742,-1.4023088216781616,5.0465240478515625,-1.7716820240020752,4.039670944213867,-2.986198902130127,1.6990216970443726,fire
fire107.wav,0.6570475697517395,0.08692723512649536,2652.904604214455,2993.838104561063,6439.82787538537,0.07125183926569506,-153.60546875,57.88138198852539,24.592620849609375,52.835872650146484,23.99724769592285,26.110218048095703,8.938981056213379,13.667909622192383,2.931098699569702,11.160107612609863,1.3234511613845825,6.989181041717529,-1.3306143283843994,4.373533248901367,-2.11222505569458,4.1485161781311035,-2.9086062908172607,2.4674670696258545,-3.9446802139282227,1.577077031135559,fire
fire108.wav,0.6525951623916626,0.09032246470451355,2583.017971904656,2923.9940380346766,6252.390874818314,0.07348292151162791,-139.32968139648438,63.12384796142578,20.69805335998535,50.668312072753906,22.187463760375977,26.87750816345215,6.676944732666016,12.537259101867676,1.9366629123687744,9.512916564941406,-0.7721843123435974,5.5637407302856445,-1.6123380661010742,4.6702165603637695,-2.433593511581421,3.4756648540496826,-1.6252562999725342,3.104851007461548,-2.8324203491210938,2.660098075866699,fire
fire109.wav,0.6516727209091187,0.10232945531606674,2677.3113762538264,2996.691859162156,6479.1514078776045,0.07366265190972222,-133.04469299316406,57.856388092041016,24.877111434936523,52.57868194580078,23.19521141052246,26.391403198242188,6.657802104949951,12.76588249206543,3.289555311203003,10.01817512512207,0.25848010182380676,7.355910301208496,-1.3034110069274902,4.55900764465332,-2.5029428005218506,4.594067573547363,-1.822533130645752,3.948726177215576,-2.538846969604492,2.677913188934326,fire
fire11.wav,0.5929535627365112,0.06114517152309418,3128.173963900819,2903.689266478373,6755.266509184966,0.12519355292792791,-128.66163635253906,60.0101432800293,8.724740028381348,37.12134552001953,8.274621963500977,20.644241333007812,2.9398419857025146,15.404093742370605,-4.886054039001465,5.249642372131348,-6.836332321166992,3.300002098083496,-3.8861403465270996,4.628994464874268,-6.003396987915039,5.1831817626953125,-4.6167120933532715,1.9137526750564575,-3.942798137664795,1.155295491218567,fire
fire110.wav,0.606767475605011,0.06413514912128448,2125.141066937937,2459.180372465276,5385.424468714163,0.08459584647362385,-147.6929168701172,108.30255889892578,-3.4928064346313477,22.564546585083008,14.673501014709473,19.773578643798828,-18.70156478881836,29.886667251586914,-7.6620378494262695,-7.573880672454834,14.43239688873291,-10.41545295715332,4.002871513366699,1.7536909580230713,-6.492181777954102,3.2086589336395264,-5.000685214996338,0.7260683178901672,-7.279411315917969,4.167417049407959,fire
fire111.wav,0.6020176410675049,0.07321362942457199,1981.886824148328,2395.446909782366,4847.975336119186,0.08412291061046512,-136.55967712402344,118.2085189819336,2.9140443801879883,19.022897720336914,10.077463150024414,15.12350082397461,-22.834901809692383,24.239925384521484,-10.71560001373291,-8.32279109954834,12.88365364074707,-12.985340118408203,4.183040618896484,0.10121084004640579,-7.925947666168213,1.144542932510376,-6.710214138031006,-1.4833202362060547,-7.578279495239258,3.3044557571411133,fire
fire112.wav,0.5364243984222412,0.057945121079683304,1952.7592577958706,2538.4215673013014,5215.642485747466,0.06757856489301801,-181.10501098632812,115.6847915649414,18.614046096801758,20.09527015686035,13.085153579711914,17.727237701416016,-20.888513565063477,25.820772171020508,-10.255943298339844,-5.917008876800537,14.087703704833984,-11.930215835571289,4.253774166107178,-1.31952965259552,-7.678493022918701,0.7778738737106323,-5.7264604568481445,-1.9305498600006104,-7.620146751403809,3.334357738494873,fire
fire113.wav,0.5553690791130066,0.06510265916585922,1871.227431559486,2424.3543513193854,4927.858786386986,0.06387565996004566,-164.3463592529297,118.7071762084961,8.104333877563477,20.39990997314453,14.051844596862793,17.63167953491211,-18.860275268554688,26.46148681640625,-10.967272758483887,-7.69633150100708,13.652936935424805,-14.128707885742188,3.7996163368225098,0.6908754110336304,-7.893679618835449,0.4535883367061615,-6.782596588134766,-1.729554533958435,-8.080520629882812,3.603170156478882,fire
fire114.wav,0.6011443734169006,0.06811852753162384,2218.8424557995395,2531.3834158845466,5529.307590674491,0.09521042491515837,-137.34359741210938,105.59850311279297,1.3862476348876953,21.53034019470215,14.113283157348633,17.038578033447266,-21.142227172851562,29.135454177856445,-9.377713203430176,-7.562082290649414,14.07522964477539,-12.111250877380371,5.049845218658447,-0.20833460986614227,-7.174849033355713,1.5379126071929932,-4.788382053375244,-1.1048551797866821,-5.932545185089111,3.0640618801116943,fire
fire115.wav,0.5903412103652954,0.058552682399749756,1994.8059024094832,2474.6712907585124,5091.774338942308,0.07871712386877829,-166.83200073242188,117.0557632446289,10.003666877746582,18.526525497436523,11.24433708190918,17.242630004882812,-22.496549606323242,25.356950759887695,-10.320886611938477,-8.066484451293945,13.640464782714844,-12.977426528930664,4.21717643737793,-0.26231515407562256,-7.515392780303955,1.3301538228988647,-6.255380153656006,-1.7918994426727295,-6.846043586730957,3.949000597000122,fire
fire116.wav,0.5448315143585205,0.056785691529512405,1914.7316031716894,2512.0578979618253,5024.382302613385,0.06597630323561947,-185.42526245117188,117.2289047241211,19.108394622802734,19.703258514404297,13.180819511413574,18.053279876708984,-20.39704704284668,25.76915168762207,-9.16628360748291,-5.97612190246582,14.80245590209961,-11.347640037536621,3.1759679317474365,-0.35978028178215027,-7.44745397567749,0.16751912236213684,-5.757209777832031,-1.7797437906265259,-7.415051460266113,3.8776607513427734,fire
fire117.wav,0.5660983920097351,0.06127944216132164,1830.1196414931235,2392.594579566587,4793.91460159785,0.060884915865384616,-169.99734497070312,121.45338439941406,7.887331485748291,18.970748901367188,13.362236976623535,17.89337158203125,-18.658649444580078,26.250083923339844,-11.085783004760742,-7.611512660980225,13.817981719970703,-12.683815002441406,3.2201733589172363,0.8837243914604187,-7.090948581695557,0.25208428502082825,-6.237213134765625,-1.3494640588760376,-7.837844371795654,3.6695194244384766,fire
fire118.wav,0.5968310236930847,0.05301542952656746,2281.291459035831,2564.0709038895084,5683.4197998046875,0.09653799874441964,-156.83338928222656,103.18125915527344,0.1760932356119156,20.113834381103516,13.956536293029785,18.380510330200195,-19.380126953125,27.185836791992188,-9.39665412902832,-7.477529048919678,13.962005615234375,-12.801959037780762,3.705251932144165,0.3301849067211151,-6.935798645019531,2.2813942432403564,-5.929922580718994,-1.226162075996399,-8.718058586120605,3.3671276569366455,fire
fire119.wav,0.5762587785720825,0.0625363439321518,1944.2699412549237,2450.189015086008,4939.618918678977,0.07467817826704545,-161.16236877441406,119.25028228759766,10.185938835144043,17.946552276611328,11.404156684875488,16.01205062866211,-21.915416717529297,24.808820724487305,-11.07387924194336,-6.696739673614502,12.430217742919922,-11.510736465454102,3.534090995788574,-0.33216097950935364,-7.494558811187744,1.7206918001174927,-6.484572887420654,-1.0108006000518799,-7.208929061889648,3.273505210876465,fire
fire12.wav,0.662168562412262,0.013052772730588913,2447.434209568594,3242.202397870159,6807.687754173801,0.03725652825342466,-404.5225524902344,69.36412048339844,62.198299407958984,35.75754165649414,19.84969711303711,20.71224594116211,14.659886360168457,10.77927303314209,8.356680870056152,8.321590423583984,6.2436065673828125,6.878051280975342,2.6901443004608154,6.717337608337402,-0.8081291317939758,7.067054271697998,0.8252348303794861,5.193068504333496,1.4569401741027832,3.770660638809204,fire
fire120.wav,0.5568541884422302,0.0592862144112587,1869.5582255697855,2475.1288597451708,4886.357914635894,0.06258063360091744,-182.22811889648438,119.34957885742188,17.625411987304688,19.22334098815918,13.66446304321289,18.243499755859375,-19.65457534790039,26.021032333374023,-9.372550964355469,-5.476648807525635,13.993023872375488,-10.146927833557129,2.533714532852173,-0.0658748671412468,-7.026165962219238,0.6711164116859436,-6.33455753326416,-1.0060744285583496,-7.165563106536865,3.1078855991363525,fire
fire121.wav,0.5659627318382263,0.0613069161772728,1871.1178624586432,2415.3594009290023,4853.83731617647,0.06333515978506787,-167.22398376464844,119.92032623291016,7.09199333190918,19.1275634765625,13.88789176940918,17.083200454711914,-18.90180015563965,26.278629302978516,-11.545564651489258,-6.854814529418945,12.479018211364746,-12.781760215759277,3.279165744781494,0.4378492534160614,-7.128861904144287,0.38707730174064636,-6.79145622253418,-1.1227163076400757,-8.033841133117676,2.838484048843384,fire
